Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
CX,1680,NGB,3387,HKG,3077,,321 320
CX,1680,NGO,3942,HKG,3077,,343 333
CX,1680,NGO,3942,TPE,2276,,333
CX,1680,NKG,3388,HKG,3077,,320 333 321
CX,1680,NRT,2279,HKG,3077,,773 77W 744 772 333 343
CX,1680,NRT,2279,TPE,2276,,744
CX,1680,OKA,2384,HKG,3077,,333
CX,1680,ORD,3830,HKG,3077,,77W
CX,1680,PEK,3364,HKG,3077,,320 333 77W 321 343
CX,1680,PEN,3308,HKG,3077,,333
CX,1680,PER,3351,HKG,3077,,333
CX,1680,PUS,2372,HKG,3077,,321 320
CX,1680,PVG,3406,HKG,3077,,320 321 333 772 77W 773 343
CX,1680,RUH,2082,HKG,3077,,333
CX,1680,SFO,3469,HKG,3077,,77W 744
CX,1680,SGN,3205,HKG,3077,,77W 333 343
CX,1680,SHA,3391,HKG,3077,,333
CX,1680,SIN,3316,BKK,3885,,333 343
CX,1680,SIN,3316,CMB,3024,,773
CX,1680,SIN,3316,HKG,3077,,333 772 773 77W
CX,1680,SUB,3928,HKG,3077,,333 772
CX,1680,SYD,3361,HKG,3077,,333
CX,1680,SYX,4030,HKG,3077,,320 321
CX,1680,TAO,3390,HKG,3077,,333 320
CX,1680,TPE,2276,FUK,2305,,772 773
CX,1680,TPE,2276,HKG,3077,,773 744 333 77W 772 343 320 321
CX,1680,TPE,2276,ICN,3930,,773 343 772
CX,1680,TPE,2276,KIX,3992,,773 333
CX,1680,TPE,2276,NGO,3942,,333
CX,1680,TPE,2276,NRT,2279,,744
CX,1680,USM,3177,HKG,3077,,319
CX,1680,VCE,1551,DOH,11051,,320
CX,1680,VVO,2934,HKG,3077,,320
CX,1680,WNZ,6392,HKG,3077,,321 320
CX,1680,WUH,3376,HKG,3077,,321 320
CX,1680,XIY,3379,HKG,3077,,320 321
CX,1680,XMN,3383,HKG,3077,,320 333 321
CX,1680,YVR,156,HKG,3077,,77W
CX,1680,YVR,156,JFK,3797,,77W
CX,1680,YYZ,193,HKG,3077,,77W
CY,1942,AMS,580,LCA,1197,,320
CY,1942,ATH,3941,LCA,1197,,320
CY,1942,BEY,2177,LCA,1197,,320
CY,1942,CDG,1382,LCA,1197,,320
CY,1942,FRA,340,LCA,1197,,320
CY,1942,HER,1452,LCA,1197,,320
CY,1942,LCA,1197,AMS,580,,320
CY,1942,LCA,1197,ATH,3941,,320
CY,1942,LCA,1197,BEY,2177,,320
CY,1942,LCA,1197,CDG,1382,,320
CY,1942,LCA,1197,FRA,340,,320
CY,1942,LCA,1197,HER,1452,,320
CY,1942,LCA,1197,LHR,507,,320
CY,1942,LCA,1197,MUC,346,,320
CY,1942,LCA,1197,OTP,1657,,318
CY,1942,LCA,1197,SKG,1486,,320
CY,1942,LCA,1197,SOF,1194,,320
CY,1942,LCA,1197,SVO,2985,,320
CY,1942,LCA,1197,TLV,1590,,320
CY,1942,LCA,1197,ZRH,1678,,320
CY,1942,LHR,507,LCA,1197,,320
CY,1942,MUC,346,FRA,340,,320
CY,1942,MUC,346,LCA,1197,,320
CY,1942,OTP,1657,LCA,1197,,318
CY,1942,SKG,1486,LCA,1197,,320
CY,1942,SOF,1194,LCA,1197,,320
CY,1942,SVO,2985,LCA,1197,,320
CY,1942,TLV,1590,LCA,1197,,320
CY,1942,ZRH,1678,LCA,1197,,320
CZ,1767,AAT,6946,URC,3399,,73G E90
CZ,1767,ACX,7506,CAN,3370,,319
CZ,1767,AKL,2006,CAN,3370,,787
CZ,1767,AKU,6404,URC,3399,,E90 73G
CZ,1767,ALA,2908,URC,3399,,73G
CZ,1767,AMS,580,CAN,3370,,332
CZ,1767,AMS,580,PEK,3364,,332
CZ,1767,AOG,9844,PEK,3364,,320
CZ,1767,AQG,6427,CAN,3370,,E90
CZ,1767,ASB,2976,URC,3399,,73G
CZ,1767,AVA,9849,CAN,3370,,319
CZ,1767,BAV,6346,CGO,3375,,738
CZ,1767,BAV,6346,CSX,3371,,320
CZ,1767,BAV,6346,CTU,3395,,321
CZ,1767,BAV,6346,SHE,4144,,321 319 320
CZ,1767,BAV,6346,SJW,6347,,320
CZ,1767,BAV,6346,URC,3399,,320 319
CZ,1767,BAV,6346,WUH,3376,,738
CZ,1767,BFJ,9025,CAN,3370,,319
CZ,1767,BFJ,9025,SZX,3374,,320
CZ,1767,BHY,6351,CAN,3370,,E90
CZ,1767,BHY,6351,CGO,3375,,321
CZ,1767,BHY,6351,CKG,3393,,73G
CZ,1767,BHY,6351,CSX,3371,,321
CZ,1767,BHY,6351,SJW,6347,,321
CZ,1767,BKI,3269,SZX,3374,,321
CZ,1767,BKK,3885,CAN,3370,,738 320 763
CZ,1767,BKK,3885,CGO,3375,,738
CZ,1767,BKK,3885,CSX,3371,,320
CZ,1767,BKK,3885,FOC,3385,,738
CZ,1767,BKK,3885,NBO,4059,,763
CZ,1767,BKK,3885,NNG,3373,,738
CZ,1767,BKK,3885,SWA,4302,,738
CZ,1767,BKK,3885,WUH,3376,,73G
CZ,1767,BKK,3885,XMN,3383,,738
CZ,1767,BNE,3320,CAN,3370,,332
CZ,1767,CAN,3370,ACX,7506,,319
CZ,1767,CAN,3370,AKL,2006,,787
CZ,1767,CAN,3370,AMS,580,,332
CZ,1767,CAN,3370,AQG,6427,,E90
CZ,1767,CAN,3370,AVA,9849,,319
CZ,1767,CAN,3370,BFJ,9025,,319
CZ,1767,CAN,3370,BHY,6351,,E90
CZ,1767,CAN,3370,BKK,3885,,320 738 763
CZ,1767,CAN,3370,BNE,3320,,332
CZ,1767,CAN,3370,CDG,1382,,332
CZ,1767,CAN,3370,CGD,6352,,319
CZ,1767,CAN,3370,CGK,3275,,738
CZ,1767,CAN,3370,CGO,3375,,738 733 73G
CZ,1767,CAN,3370,CGQ,4380,,319 321 320
CZ,1767,CAN,3370,CIH,6343,,320
CZ,1767,CAN,3370,CKG,3393,,319 321 320
CZ,1767,CAN,3370,CNX,3931,,73G
CZ,1767,CAN,3370,CSX,3371,,320
CZ,1767,CAN,3370,CTU,3395,,738 321 320
CZ,1767,CAN,3370,CZX,4109,,E90
CZ,1767,CAN,3370,DAC,3076,,738
CZ,1767,CAN,3370,DAD,3196,,738
CZ,1767,CAN,3370,DEL,3093,,73G
CZ,1767,CAN,3370,DIG,6375,,319
CZ,1767,CAN,3370,DLC,3404,,320 321 319
CZ,1767,CAN,3370,DPS,3940,,738
CZ,1767,CAN,3370,DXB,2188,,772
CZ,1767,CAN,3370,DYG,6353,,320
CZ,1767,CAN,3370,FOC,3385,,738 320 E90 73G
CZ,1767,CAN,3370,FUG,7503,,319
CZ,1767,CAN,3370,FUK,2305,,319
CZ,1767,CAN,3370,HAK,4120,,320 321 733
CZ,1767,CAN,3370,HAN,3199,,E90
CZ,1767,CAN,3370,HDG,8407,,319
CZ,1767,CAN,3370,HET,6345,,319
CZ,1767,CAN,3370,HFE,3389,,320
CZ,1767,CAN,3370,HGH,3386,,321 320 772 319 E90 738
CZ,1767,CAN,3370,HJJ,7519,,E90
CZ,1767,CAN,3370,HKG,3077,,320
CZ,1767,CAN,3370,HKT,3179,,321
CZ,1767,CAN,3370,HRB,3400,,320
CZ,1767,CAN,3370,HZH,7508,,E90
CZ,1767,CAN,3370,ICN,3930,,321
CZ,1767,CAN,3370,JGS,6428,,319
CZ,1767,CAN,3370,JIQ,8781,,319
CZ,1767,CAN,3370,JIU,6381,,E90
CZ,1767,CAN,3370,JNG,6944,,319
CZ,1767,CAN,3370,JUH,9843,,319
CZ,1767,CAN,3370,KHN,3384,,320 73G 738
CZ,1767,CAN,3370,KIX,3992,,321
CZ,1767,CAN,3370,KMG,3382,,319 738 320 737
CZ,1767,CAN,3370,KOW,6379,,319
CZ,1767,CAN,3370,KTM,3125,,319
CZ,1767,CAN,3370,KUL,3304,,320 73G
CZ,1767,CAN,3370,KWE,3394,,738
CZ,1767,CAN,3370,KWL,3372,,738 73G
CZ,1767,CAN,3370,LAX,3484,,380
CZ,1767,CAN,3370,LHR,507,,787
CZ,1767,CAN,3370,LHW,3378,,320
CZ,1767,CAN,3370,LYA,4148,,E90
CZ,1767,CAN,3370,LYG,6383,,738
CZ,1767,CAN,3370,LZH,6356,,320 319
CZ,1767,CAN,3370,MEL,3339,,333
CZ,1767,CAN,3370,MIG,6400,,319
CZ,1767,CAN,3370,MLE,3156,,772
CZ,1767,CAN,3370,MNL,2397,,E90
CZ,1767,CAN,3370,MXZ,6354,,E90
CZ,1767,CAN,3370,NAO,6401,,319
CZ,1767,CAN,3370,NBO,4059,,773
CZ,1767,CAN,3370,NGB,3387,,321 738 320
CZ,1767,CAN,3370,NKG,3388,,332 320 738 321
CZ,1767,CAN,3370,NNG,3373,,73G 738 319 320
CZ,1767,CAN,3370,NNY,6359,,E90
CZ,1767,CAN,3370,NRT,2279,,332
CZ,1767,CAN,3370,PEK,3364,,333 380 321 787 330 332
CZ,1767,CAN,3370,PEN,3308,,320
CZ,1767,CAN,3370,PER,3351,,332
CZ,1767,CAN,3370,PNH,3034,,321 319
CZ,1767,CAN,3370,PVG,3406,,320 738
CZ,1767,CAN,3370,REP,3035,,320
CZ,1767,CAN,3370,RGN,3239,,319
CZ,1767,CAN,3370,SGN,3205,,738
CZ,1767,CAN,3370,SHA,3391,,77W 738 777 321 772 333 330 AB6 320
CZ,1767,CAN,3370,SHE,4144,,320 319
CZ,1767,CAN,3370,SIN,3316,,319 320
CZ,1767,CAN,3370,SJW,6347,,320 E90
CZ,1767,CAN,3370,SVO,2985,,333 332
CZ,1767,CAN,3370,SWA,4302,,738
CZ,1767,CAN,3370,SYD,3361,,332 333
CZ,1767,CAN,3370,SYX,4030,,738 320 321
CZ,1767,CAN,3370,TAO,3390,,738 321 320 319
CZ,1767,CAN,3370,TEN,6963,,319
CZ,1767,CAN,3370,TNA,4108,,738 320
CZ,1767,CAN,3370,TPE,2276,,772
CZ,1767,CAN,3370,TSN,3368,,738 73G 319
CZ,1767,CAN,3370,TXN,6387,,320
CZ,1767,CAN,3370,TYN,3369,,738 737 320
CZ,1767,CAN,3370,URC,3399,,73G 738 777 752
CZ,1767,CAN,3370,WNZ,6392,,733 738 320
CZ,1767,CAN,3370,WUH,3376,,738 73G
CZ,1767,CAN,3370,WUX,6390,,E90 321
CZ,1767,CAN,3370,XFN,6360,,738
CZ,1767,CAN,3370,XIY,3379,,320 321 73G 319
CZ,1767,CAN,3370,XMN,3383,,738 320 E90 319 73G
CZ,1767,CAN,3370,XUZ,4149,,320
CZ,1767,CAN,3370,YIH,6361,,320
CZ,1767,CAN,3370,YIW,6394,,738 E90 319
CZ,1767,CAN,3370,YNT,3392,,320
CZ,1767,CAN,3370,YNZ,6393,,738
CZ,1767,CAN,3370,YTY,8876,,738
CZ,1767,CAN,3370,YVR,156,,787
CZ,1767,CAN,3370,ZHA,6357,,319 320 E90
CZ,1767,CAN,3370,ZYI,9846,,319
CZ,1767,CDG,1382,CAN,3370,,332
CZ,1767,CGD,6352,CAN,3370,,319
CZ,1767,CGD,6352,PEK,3364,,321
CZ,1767,CGD,6352,SZX,3374,,319
CZ,1767,CGK,3275,CAN,3370,,738
CZ,1767,CGK,3275,XMN,3383,,738
CZ,1767,CGO,3375,BAV,6346,,738
CZ,1767,CGO,3375,BHY,6351,,321
CZ,1767,CGO,3375,BKK,3885,,738
CZ,1767,CGO,3375,CAN,3370,,73G 738 733
CZ,1767,CGO,3375,CGQ,4380,,738
CZ,1767,CGO,3375,CJU,2370,,738
CZ,1767,CGO,3375,CKG,3393,,738 73G
CZ,1767,CGO,3375,CTU,3395,,73G 738 320
CZ,1767,CGO,3375,DLC,3404,,319
CZ,1767,CGO,3375,DSN,6434,,738
CZ,1767,CGO,3375,FOC,3385,,752
CZ,1767,CGO,3375,HAK,4120,,738 320 733
CZ,1767,CGO,3375,HGH,3386,,738
CZ,1767,CGO,3375,HKG,3077,,738
CZ,1767,CGO,3375,HMI,6743,,733
CZ,1767,CGO,3375,HRB,3400,,320
CZ,1767,CGO,3375,ICN,3930,,73J 73H 738
CZ,1767,CGO,3375,INC,4085,,738
CZ,1767,CGO,3375,KHH,2264,,738
CZ,1767,CGO,3375,KMG,3382,,73G 733 737
CZ,1767,CGO,3375,KWE,3394,,319
CZ,1767,CGO,3375,NNG,3373,,738
CZ,1767,CGO,3375,NNY,6359,,320
CZ,1767,CGO,3375,PEK,3364,,320
CZ,1767,CGO,3375,PVG,3406,,320 738
CZ,1767,CGO,3375,SHA,3391,,738 737 320 321
CZ,1767,CGO,3375,SHE,4144,,73G 320 321
CZ,1767,CGO,3375,SYX,4030,,320
CZ,1767,CGO,3375,SZX,3374,,733 73G 738
CZ,1767,CGO,3375,TAO,3390,,738
CZ,1767,CGO,3375,TPE,2276,,738
CZ,1767,CGO,3375,URC,3399,,738 752
CZ,1767,CGO,3375,UYN,6368,,738
CZ,1767,CGO,3375,WNZ,6392,,733
CZ,1767,CGO,3375,XMN,3383,,733 319
CZ,1767,CGO,3375,YIW,6394,,738
CZ,1767,CGO,3375,YTY,8876,,738
CZ,1767,CGO,3375,ZUH,6355,,738
CZ,1767,CGQ,4380,CAN,3370,,321 320 319
CZ,1767,CGQ,4380,CGO,3375,,738
CZ,1767,CGQ,4380,CJU,2370,,321
CZ,1767,CGQ,4380,CKG,3393,,321
CZ,1767,CGQ,4380,HET,6345,,319 320
CZ,1767,CGQ,4380,HFE,3389,,320
CZ,1767,CGQ,4380,HGH,3386,,319 321 320
CZ,1767,CGQ,4380,ICN,3930,,321
CZ,1767,CGQ,4380,KHN,3384,,320
CZ,1767,CGQ,4380,NBS,8826,,319
CZ,1767,CGQ,4380,NKG,3388,,319
CZ,1767,CGQ,4380,NRT,2279,,321
CZ,1767,CGQ,4380,PEK,3364,,320 321 319
CZ,1767,CGQ,4380,PVG,3406,,319 321 320
CZ,1767,CGQ,4380,TAO,3390,,321 320 738
CZ,1767,CGQ,4380,TNA,4108,,320 319
CZ,1767,CGQ,4380,TPE,2276,,320
CZ,1767,CGQ,4380,TYN,3369,,319 320
CZ,1767,CGQ,4380,WUH,3376,,320
CZ,1767,CGQ,4380,YNJ,6414,,320 321
CZ,1767,CIH,6343,CAN,3370,,320
CZ,1767,CIH,6343,DAT,6344,,320
CZ,1767,CIH,6343,PEK,3364,,320
CZ,1767,CJU,2370,CGO,3375,,738
CZ,1767,CJU,2370,CGQ,4380,,321
CZ,1767,CJU,2370,CSX,3371,,320
CZ,1767,CJU,2370,DLC,3404,,320 321
CZ,1767,CJU,2370,HRB,3400,,320
CZ,1767,CJU,2370,SHE,4144,,321
CZ,1767,CJU,2370,SZX,3374,,320
CZ,1767,CKG,3393,BHY,6351,,73G
CZ,1767,CKG,3393,CAN,3370,,321 319 320
CZ,1767,CKG,3393,CGO,3375,,738 73G
CZ,1767,CKG,3393,CGQ,4380,,321
CZ,1767,CKG,3393,CSX,3371,,320 738
CZ,1767,CKG,3393,HAK,4120,,733
CZ,1767,CKG,3393,JHG,3381,,73G
CZ,1767,CKG,3393,KMG,3382,,321 738 320 73G
CZ,1767,CKG,3393,KWE,3394,,738
CZ,1767,CKG,3393,KWL,3372,,738
CZ,1767,CKG,3393,LXA,4097,,319
CZ,1767,CKG,3393,NNG,3373,,738 73G
CZ,1767,CKG,3393,PEK,3364,,319
CZ,1767,CKG,3393,SHE,4144,,321 320
CZ,1767,CKG,3393,SYX,4030,,320
CZ,1767,CKG,3393,SZX,3374,,320
CZ,1767,CKG,3393,TSN,3368,,320
CZ,1767,CKG,3393,URC,3399,,738 320 73G
CZ,1767,CKG,3393,WUH,3376,,73G
CZ,1767,CKG,3393,XIY,3379,,320 319
CZ,1767,CKG,3393,YCU,6430,,733
CZ,1767,CNX,3931,CAN,3370,,73G
CZ,1767,CSX,3371,BAV,6346,,320
CZ,1767,CSX,3371,BHY,6351,,321
CZ,1767,CSX,3371,BKK,3885,,320
CZ,1767,CSX,3371,CAN,3370,,320
CZ,1767,CSX,3371,CJU,2370,,320
CZ,1767,CSX,3371,CKG,3393,,320 738
CZ,1767,CSX,3371,CTU,3395,,320
CZ,1767,CSX,3371,CZX,4109,,320
CZ,1767,CSX,3371,DLC,3404,,321
CZ,1767,CSX,3371,DYG,6353,,320
CZ,1767,CSX,3371,HAK,4120,,733
CZ,1767,CSX,3371,HET,6345,,320
CZ,1767,CSX,3371,HFE,3389,,320
CZ,1767,CSX,3371,HGH,3386,,320
CZ,1767,CSX,3371,HJJ,7519,,320
CZ,1767,CSX,3371,HRB,3400,,321
CZ,1767,CSX,3371,ICN,3930,,320
CZ,1767,CSX,3371,INC,4085,,320
